time,odometer
2018-11-07T06:27:50.000Z,6990371
2018-11-07T06:27:59.000Z,6990482
2018-11-07T06:28:07.000Z,6990596
2018-11-07T06:28:13.000Z,6990667
2018-11-07T06:28:15.000Z,6990688
2018-11-07T06:28:17.000Z,6990701
2018-11-07T06:28:19.000Z,6990707
2018-11-07T06:28:50.000Z,6990712
2018-11-07T06:28:52.000Z,6990724
2018-11-07T06:28:55.000Z,6990742
2018-11-07T06:28:59.000Z,6990780
2018-11-07T06:29:00.000Z,6990786
2018-11-07T06:29:01.000Z,6990794
2018-11-07T06:29:02.000Z,6990804
2018-11-07T06:29:04.000Z,6990827
2018-11-07T06:29:06.000Z,6990856
2018-11-07T06:29:10.000Z,6990920
2018-11-07T06:29:16.000Z,6991028
2018-11-07T06:29:21.000Z,6991127
2018-11-07T06:29:26.000Z,6991233
2018-11-07T06:29:30.000Z,6991333
2018-11-07T06:29:34.000Z,6991436
2018-11-07T06:29:38.000Z,6991541
2018-11-07T06:29:42.000Z,6991644
2018-11-07T06:29:47.000Z,6991768
2018-11-07T06:29:52.000Z,6991888
2018-11-07T06:29:56.000Z,6991978
2018-11-07T06:30:02.000Z,6992093
2018-11-07T06:30:06.000Z,6992176
2018-11-07T06:30:11.000Z,6992288
2018-11-07T06:30:16.000Z,6992410
2018-11-07T06:30:21.000Z,6992534
2018-11-07T06:30:25.000Z,6992638
2018-11-07T06:30:29.000Z,6992738
2018-11-07T06:30:34.000Z,6992861
2018-11-07T06:30:38.000Z,6992978
2018-11-07T06:30:43.000Z,6993093
2018-11-07T06:30:48.000Z,6993207
2018-11-07T06:30:53.000Z,6993314
2018-11-07T06:30:58.000Z,6993415
2018-11-07T06:31:04.000Z,6993528
2018-11-07T06:31:10.000Z,6993646
2018-11-07T06:31:16.000Z,6993759
2018-11-07T06:31:22.000Z,6993873
2018-11-07T06:31:28.000Z,6993988
2018-11-07T06:31:34.000Z,6994098
2018-11-07T06:31:40.000Z,6994207
2018-11-07T06:31:46.000Z,6994314
2018-11-07T06:31:52.000Z,6994416
2018-11-07T06:31:59.000Z,6994523
2018-11-07T06:32:06.000Z,6994632
2018-11-07T06:32:13.000Z,6994746
2018-11-07T06:32:16.000Z,6994794
2018-11-07T06:32:19.000Z,6994824
2018-11-07T06:32:20.000Z,6994833
2018-11-07T06:32:21.000Z,6994842
2018-11-07T06:32:23.000Z,6994859
2018-11-07T06:32:25.000Z,6994870
2018-11-07T06:32:26.000Z,6994880
2018-11-07T06:32:27.000Z,6994889
2018-11-07T06:32:28.000Z,6994900
2018-11-07T06:32:29.000Z,6994911
2018-11-07T06:32:31.000Z,6994932
2018-11-07T06:32:33.000Z,6994956
2018-11-07T06:32:34.000Z,6994968
2018-11-07T06:32:35.000Z,6994977
2018-11-07T06:32:36.000Z,6994987
2018-11-07T06:32:37.000Z,6994996
2018-11-07T06:32:40.000Z,6995025
2018-11-07T06:32:48.000Z,6995136
2018-11-07T06:32:53.000Z,6995197
2018-11-07T06:32:55.000Z,6995215
2018-11-07T06:32:57.000Z,6995227
2018-11-07T06:32:59.000Z,6995231
2018-11-07T06:33:34.000Z,6995241
2018-11-07T06:33:39.000Z,6995261
2018-11-07T06:33:42.000Z,6995285
2018-11-07T06:33:46.000Z,6995327
2018-11-07T06:33:54.000Z,6995434
2018-11-07T06:34:02.000Z,6995545
2018-11-07T06:34:10.000Z,6995643
2018-11-07T06:34:18.000Z,6995711
2018-11-07T06:34:20.000Z,6995724
2018-11-07T06:34:21.000Z,6995727
2018-11-07T06:34:28.000Z,6995731
2018-11-07T06:34:29.000Z,6995732
2018-11-07T06:34:30.000Z,6995734
2018-11-07T06:34:31.000Z,6995737
2018-11-07T06:34:32.000Z,6995740
2018-11-07T06:34:34.000Z,6995748
2018-11-07T06:34:43.000Z,6995751
2018-11-07T06:34:46.000Z,6995773
2018-11-07T06:34:52.000Z,6995829
2018-11-07T06:34:54.000Z,6995842
2018-11-07T06:34:55.000Z,6995844
2018-11-07T06:34:57.000Z,6995846
2018-11-07T06:35:06.000Z,6995849
2018-11-07T06:36:06.000Z,6995864
2018-11-07T15:49:27.000Z,6995968
2018-11-07T15:49:52.000Z,6995993
2018-11-07T15:49:53.000Z,6995869
2018-11-07T15:49:54.000Z,6995879
2018-11-07T15:49:55.000Z,6995886
2018-11-07T15:49:57.000Z,6995895
2018-11-07T15:50:07.000Z,6995959
2018-11-07T15:50:10.000Z,6995970
2018-11-07T15:51:10.000Z,6995970
2018-11-07T15:51:26.000Z,6995977
2018-11-07T15:51:28.000Z,6995989
2018-11-07T15:51:35.000Z,6996043
2018-11-07T15:51:38.000Z,6996078
2018-11-07T15:51:40.000Z,6996104
2018-11-07T15:51:43.000Z,6996148
2018-11-07T15:51:49.000Z,6996255
2018-11-07T15:51:55.000Z,6996359
2018-11-07T15:52:02.000Z,6996468
2018-11-07T15:52:10.000Z,6996577
2018-11-07T15:52:13.000Z,6996617
2018-11-07T15:52:18.000Z,6996699
2018-11-07T15:52:24.000Z,6996812
2018-11-07T15:52:30.000Z,6996929
2018-11-07T15:52:34.000Z,6997013
2018-11-07T15:52:37.000Z,6997077
2018-11-07T15:52:42.000Z,6997188
2018-11-07T15:52:44.000Z,6997230
2018-11-07T15:52:45.000Z,6997249
2018-11-07T15:52:50.000Z,6997345
2018-11-07T15:52:54.000Z,6997408
2018-11-07T15:52:56.000Z,6997436
2018-11-07T15:52:58.000Z,6997456
2018-11-07T15:53:01.000Z,6997474
2018-11-07T15:53:04.000Z,6997484
2018-11-07T15:53:43.000Z,6997488
2018-11-07T15:53:46.000Z,6997507
2018-11-07T15:53:49.000Z,6997529
2018-11-07T15:53:51.000Z,6997554
2018-11-07T15:53:55.000Z,6997617
2018-11-07T15:54:01.000Z,6997711
2018-11-07T15:54:07.000Z,6997826
2018-11-07T15:54:13.000Z,6997941
2018-11-07T15:54:16.000Z,6997997
2018-11-07T15:54:19.000Z,6998042
2018-11-07T15:54:23.000Z,6998092
2018-11-07T15:54:25.000Z,6998110
2018-11-07T15:54:27.000Z,6998120
2018-11-07T15:54:29.000Z,6998125
2018-11-07T15:54:44.000Z,6998129
2018-11-07T15:54:45.000Z,6998139
2018-11-07T15:54:48.000Z,6998157
2018-11-07T15:54:52.000Z,6998195
2018-11-07T15:54:59.000Z,6998300
2018-11-07T15:55:05.000Z,6998382
2018-11-07T15:55:08.000Z,6998412
2018-11-07T15:55:10.000Z,6998427
2018-11-07T15:55:13.000Z,6998441
2018-11-07T15:55:18.000Z,6998445
2018-11-07T15:55:24.000Z,6998471
2018-11-07T15:55:26.000Z,6998481
2018-11-07T15:55:28.000Z,6998494
2018-11-07T15:55:29.000Z,6998500
2018-11-07T15:55:30.000Z,6998505
2018-11-07T15:55:32.000Z,6998516
2018-11-07T15:55:41.000Z,6998561
2018-11-07T15:55:52.000Z,6998639
2018-11-07T15:55:56.000Z,6998654
2018-11-07T15:56:08.000Z,6998657
2018-11-07T15:56:16.000Z,6998675
2018-11-07T15:56:17.000Z,6998678
2018-11-07T15:56:36.000Z,6998694
2018-11-07T15:56:37.000Z,6998699
2018-11-07T15:56:46.000Z,6998705
2018-11-07T15:56:51.000Z,6998731
2018-11-07T15:56:59.000Z,6998782
2018-11-07T15:57:01.000Z,6998788
2018-11-07T15:57:11.000Z,6998791
2018-11-07T15:57:13.000Z,6998797
2018-11-07T15:57:14.000Z,6998802
2018-11-07T15:57:17.000Z,6998808
2018-11-07T15:57:32.000Z,6998824
2018-11-07T15:57:33.000Z,6998836
2018-11-07T15:58:33.000Z,6998847
2018-11-07T16:03:01.000Z,6998857
2018-11-07T16:08:22.000Z,6998931
2018-11-07T16:08:23.000Z,6998936
2018-11-07T16:08:24.000Z,6998947
2018-11-07T16:08:25.000Z,6998962
2018-11-07T16:08:28.000Z,6999007
2018-11-07T16:08:36.000Z,6998919
2018-11-07T16:08:39.000Z,6998952
2018-11-07T16:08:41.000Z,6998968
2018-11-07T16:08:42.000Z,6998973
2018-11-07T16:08:43.000Z,6998978
2018-11-07T16:08:44.000Z,6998982
2018-11-07T16:08:45.000Z,6998986
2018-11-07T16:08:46.000Z,6998991
2018-11-07T16:08:47.000Z,6998997
2018-11-07T16:08:57.000Z,6999068
2018-11-07T16:08:58.000Z,6999074
2018-11-07T16:08:59.000Z,6999078
2018-11-07T16:09:00.000Z,6999082
2018-11-07T16:09:03.000Z,6999089
2018-11-07T16:09:04.000Z,6999091
2018-11-07T16:09:06.000Z,6999097
2018-11-07T16:09:13.000Z,6999128
2018-11-07T17:11:51.000Z,6999131
2018-11-07T17:11:58.000Z,6999143
2018-11-07T17:12:06.000Z,6999244
2018-11-07T17:12:10.000Z,6999292
2018-11-07T17:12:12.000Z,6999309
2018-11-07T17:12:15.000Z,6999322
2018-11-07T17:12:16.000Z,6999325
2018-11-07T17:12:17.000Z,6999328
2018-11-07T17:12:19.000Z,6999340
2018-11-07T17:12:33.000Z,6999446
2018-11-07T17:12:36.000Z,6999470
2018-11-07T17:12:46.000Z,6999575
2018-11-07T17:12:59.000Z,6999680
2018-11-07T17:13:10.000Z,6999766
2018-11-07T17:13:12.000Z,6999775
2018-11-07T17:14:11.000Z,6999779
2018-11-07T17:14:21.000Z,6999859
2018-11-07T17:14:24.000Z,6999875
2018-11-07T17:14:38.000Z,6999958
2018-11-07T17:14:39.000Z,6999965
2018-11-07T17:14:40.000Z,6999971
2018-11-07T17:14:42.000Z,6999985
2018-11-07T17:14:52.000Z,7000094
2018-11-07T17:14:54.000Z,7000109
2018-11-07T17:14:57.000Z,7000123
2018-11-07T17:15:06.000Z,7000196
2018-11-07T17:15:15.000Z,7000271
2018-11-07T17:15:17.000Z,7000281
2018-11-07T17:15:41.000Z,7000285
2018-11-07T17:15:45.000Z,7000304
2018-11-07T17:15:46.000Z,7000308
2018-11-07T17:15:47.000Z,7000316
2018-11-07T17:15:49.000Z,7000326
2018-11-07T17:15:52.000Z,7000350
2018-11-07T17:16:04.000Z,7000459
2018-11-07T17:16:08.000Z,7000484
2018-11-07T17:16:09.000Z,7000488
2018-11-07T17:16:12.000Z,7000494
2018-11-07T17:16:13.000Z,7000496
2018-11-07T17:16:18.000Z,7000509
2018-11-07T17:17:18.000Z,7000531
2018-11-07T17:34:07.000Z,7000541
2018-11-07T17:35:16.000Z,7000548
2018-11-07T17:35:17.000Z,7000554
2018-11-07T17:35:21.000Z,7000569
2018-11-07T17:35:43.000Z,7000533
2018-11-07T17:35:45.000Z,7000539
2018-11-07T17:35:46.000Z,7000543
2018-11-07T17:35:51.000Z,7000571
2018-11-07T17:36:00.000Z,7000622
2018-11-07T17:36:02.000Z,7000627
2018-11-07T17:36:08.000Z,7000632
2018-11-07T17:36:33.000Z,7000659
2018-11-07T17:36:45.000Z,7000770
2018-11-07T17:36:51.000Z,7000814
2018-11-07T17:37:04.000Z,7000876
2018-11-07T17:37:14.000Z,7000974
2018-11-07T17:37:18.000Z,7001011
2018-11-07T17:37:27.000Z,7001064
2018-11-07T17:37:29.000Z,7001071
2018-11-07T17:37:36.000Z,7001073
2018-11-07T17:37:38.000Z,7001080
2018-11-07T17:37:40.000Z,7001088
2018-11-07T17:37:41.000Z,7001092
2018-11-07T17:37:46.000Z,7001123
2018-11-07T17:37:54.000Z,7001199
2018-11-07T17:38:02.000Z,7001298
2018-11-07T17:38:08.000Z,7001360
2018-11-07T17:38:14.000Z,7001400
2018-11-07T17:38:16.000Z,7001417
2018-11-07T17:38:19.000Z,7001441
2018-11-07T17:38:21.000Z,7001455
2018-11-07T17:38:23.000Z,7001465
2018-11-07T17:38:57.000Z,7001467
2018-11-07T17:39:00.000Z,7001487
2018-11-07T17:39:04.000Z,7001520
2018-11-07T17:39:05.000Z,7001526
2018-11-07T17:39:07.000Z,7001541
2018-11-07T17:39:10.000Z,7001576
2018-11-07T17:39:12.000Z,7001608
2018-11-07T17:39:15.000Z,7001661
2018-11-07T17:39:18.000Z,7001720
2018-11-07T17:39:21.000Z,7001784
2018-11-07T17:39:26.000Z,7001888
2018-11-07T17:39:29.000Z,7001946
2018-11-07T17:39:33.000Z,7002024
2018-11-07T17:39:38.000Z,7002122
2018-11-07T17:39:44.000Z,7002230
2018-11-07T17:39:50.000Z,7002337
2018-11-07T17:39:56.000Z,7002429
2018-11-07T17:40:03.000Z,7002559
2018-11-07T17:40:10.000Z,7002660
2018-11-07T17:40:18.000Z,7002768
2018-11-07T17:40:22.000Z,7002817
2018-11-07T17:40:24.000Z,7002838
2018-11-07T17:40:25.000Z,7002847
2018-11-07T17:40:26.000Z,7002855
2018-11-07T17:40:27.000Z,7002863
2018-11-07T17:40:28.000Z,7002871
2018-11-07T17:40:29.000Z,7002880
2018-11-07T17:40:31.000Z,7002900
2018-11-07T17:40:36.000Z,7002974
2018-11-07T17:40:43.000Z,7003079
2018-11-07T17:40:48.000Z,7003158
2018-11-07T17:40:54.000Z,7003235
2018-11-07T17:40:55.000Z,7003242
2018-11-07T17:40:56.000Z,7003247
2018-11-07T17:41:56.000Z,7003248
2018-11-07T17:42:33.000Z,7003253
2018-11-07T17:42:34.000Z,7003257
2018-11-07T17:42:35.000Z,7003264
2018-11-07T17:42:36.000Z,7003272
2018-11-07T17:42:37.000Z,7003281
2018-11-07T17:42:38.000Z,7003290
2018-11-07T17:42:39.000Z,7003280
2018-11-07T17:42:41.000Z,7003306
2018-11-07T17:42:47.000Z,7003424
2018-11-07T17:42:54.000Z,7003533
2018-11-07T17:42:56.000Z,7003559
2018-11-07T17:42:59.000Z,7003590
2018-11-07T17:43:05.000Z,7003631
2018-11-07T17:43:07.000Z,7003655
2018-11-07T17:43:11.000Z,7003713
2018-11-07T17:43:15.000Z,7003782
2018-11-07T17:43:18.000Z,7003839
2018-11-07T17:43:21.000Z,7003880
2018-11-07T17:43:23.000Z,7003900
2018-11-07T17:43:25.000Z,7003911
2018-11-07T17:43:27.000Z,7003915
2018-11-07T17:43:44.000Z,7003919
2018-11-07T17:43:47.000Z,7003931
2018-11-07T17:43:49.000Z,7003937
2018-11-07T17:43:51.000Z,7003958
2018-11-07T17:43:54.000Z,7003993
2018-11-07T17:44:01.000Z,7004100
2018-11-07T17:44:08.000Z,7004216
2018-11-07T17:44:15.000Z,7004331
2018-11-07T17:44:22.000Z,7004436
2018-11-07T17:44:31.000Z,7004541
2018-11-07T17:44:35.000Z,7004596
2018-11-07T17:44:39.000Z,7004668
2018-11-07T17:44:45.000Z,7004786
2018-11-07T17:44:51.000Z,7004904
2018-11-07T17:44:56.000Z,7004998
2018-11-07T17:45:02.000Z,7005092
2018-11-07T17:45:07.000Z,7005155
2018-11-07T17:45:09.000Z,7005179
2018-11-07T17:45:12.000Z,7005201
2018-11-07T17:45:14.000Z,7005209
2018-11-07T17:46:07.000Z,7005211
2018-11-07T17:46:08.000Z,7005221
2018-11-07T17:46:10.000Z,7005244
2018-11-07T17:46:17.000Z,7005347
2018-11-07T17:46:25.000Z,7005460
2018-11-07T17:46:34.000Z,7005575
2018-11-07T17:46:40.000Z,7005657
2018-11-07T17:46:48.000Z,7005769
2018-11-07T17:46:56.000Z,7005871
2018-11-07T17:47:04.000Z,7005970
2018-11-07T17:47:07.000Z,7006003
2018-11-07T17:47:09.000Z,7006029
2018-11-07T17:47:12.000Z,7006077
2018-11-07T17:47:18.000Z,7006190
2018-11-07T17:47:22.000Z,7006257
2018-11-07T17:47:24.000Z,7006285
2018-11-07T17:47:31.000Z,7006364
2018-11-07T17:47:35.000Z,7006430
2018-11-07T17:47:41.000Z,7006531
2018-11-07T17:47:44.000Z,7006576
2018-11-07T17:47:46.000Z,7006600
2018-11-07T17:47:48.000Z,7006617
2018-11-07T17:47:50.000Z,7006628
2018-11-07T17:47:53.000Z,7006634
2018-11-07T17:48:33.000Z,7006638
2018-11-07T17:48:38.000Z,7006662
2018-11-07T17:48:39.000Z,7006667
2018-11-07T17:48:40.000Z,7006668
2018-11-07T17:48:41.000Z,7006674
2018-11-07T17:48:42.000Z,7006680
2018-11-07T17:48:47.000Z,7006723
2018-11-07T17:48:49.000Z,7006742
2018-11-07T17:48:54.000Z,7006785
2018-11-07T17:49:03.000Z,7006835
2018-11-07T17:49:11.000Z,7006904
2018-11-07T17:49:13.000Z,7006913
2018-11-07T17:50:13.000Z,7006917
2018-11-07T20:37:05.000Z,7006919
2018-11-08T06:15:34.000Z,7006932
2018-11-08T06:16:18.000Z,7006938
2018-11-08T06:16:19.000Z,7006943
2018-11-08T06:16:25.000Z,7006924
2018-11-08T06:16:31.000Z,7006981
2018-11-08T06:16:44.000Z,7007070
2018-11-08T06:16:46.000Z,7007079
2018-11-08T06:17:46.000Z,7007081
2018-11-08T06:17:54.000Z,7007086
2018-11-08T06:17:57.000Z,7007106
2018-11-08T06:17:58.000Z,7007112
2018-11-08T06:17:59.000Z,7007118
2018-11-08T06:18:00.000Z,7007119
2018-11-08T06:18:01.000Z,7007125
2018-11-08T06:18:04.000Z,7007154
2018-11-08T06:18:07.000Z,7007190
2018-11-08T06:18:13.000Z,7007288
2018-11-08T06:18:19.000Z,7007396
2018-11-08T06:18:25.000Z,7007510
2018-11-08T06:18:32.000Z,7007624
2018-11-08T06:18:34.000Z,7007647
2018-11-08T06:18:37.000Z,7007674
2018-11-08T06:18:39.000Z,7007684
2018-11-08T06:18:41.000Z,7007690
2018-11-08T06:18:59.000Z,7007692
2018-11-08T06:19:01.000Z,7007705
2018-11-08T06:19:10.000Z,7007749
2018-11-08T06:19:12.000Z,7007753
2018-11-08T06:19:20.000Z,7007788
2018-11-08T06:19:22.000Z,7007798
2018-11-08T06:19:23.000Z,7007802
2018-11-08T06:19:24.000Z,7007806
2018-11-08T06:19:25.000Z,7007811
2018-11-08T06:19:26.000Z,7007817
2018-11-08T06:19:29.000Z,7007838
2018-11-08T06:19:36.000Z,7007904
2018-11-08T06:19:40.000Z,7007933
2018-11-08T06:19:43.000Z,7007948
2018-11-08T06:19:45.000Z,7007956
2018-11-08T06:19:47.000Z,7007963
2018-11-08T06:19:54.000Z,7007995
2018-11-08T06:20:01.000Z,7008019
2018-11-08T06:20:03.000Z,7008033
2018-11-08T06:20:07.000Z,7008073
2018-11-08T06:20:16.000Z,7008184
2018-11-08T06:20:24.000Z,7008287
2018-11-08T06:20:32.000Z,7008394
2018-11-08T06:20:36.000Z,7008439
2018-11-08T06:20:39.000Z,7008464
2018-11-08T06:20:41.000Z,7008473
2018-11-08T06:21:06.000Z,7008478
2018-11-08T06:21:12.000Z,7008503
2018-11-08T06:21:23.000Z,7008585
2018-11-08T06:21:24.000Z,7008594
2018-11-08T06:21:25.000Z,7008601
2018-11-08T06:21:26.000Z,7008610
2018-11-08T06:21:29.000Z,7008638
2018-11-08T06:21:31.000Z,7008664
2018-11-08T06:21:37.000Z,7008758
2018-11-08T06:21:43.000Z,7008866
2018-11-08T06:21:49.000Z,7008975
2018-11-08T06:21:54.000Z,7009078
2018-11-08T06:21:59.000Z,7009188
2018-11-08T06:22:04.000Z,7009301
2018-11-08T06:22:09.000Z,7009422
2018-11-08T06:22:14.000Z,7009538
2018-11-08T06:22:20.000Z,7009659
2018-11-08T06:22:24.000Z,7009733
2018-11-08T06:22:29.000Z,7009809
2018-11-08T06:22:32.000Z,7009854
2018-11-08T06:22:38.000Z,7009963
2018-11-08T06:22:44.000Z,7010071
2018-11-08T06:22:49.000Z,7010174
2018-11-08T06:22:54.000Z,7010280
2018-11-08T06:22:59.000Z,7010393
2018-11-08T06:23:04.000Z,7010514
2018-11-08T06:23:09.000Z,7010622
2018-11-08T06:23:14.000Z,7010731
2018-11-08T06:23:18.000Z,7010822
2018-11-08T06:23:23.000Z,7010924
2018-11-08T06:23:28.000Z,7011036
2018-11-08T06:23:33.000Z,7011144
2018-11-08T06:23:38.000Z,7011253
2018-11-08T06:23:43.000Z,7011364
2018-11-08T06:23:49.000Z,7011471
2018-11-08T06:23:54.000Z,7011577
2018-11-08T06:23:59.000Z,7011690
2018-11-08T06:24:04.000Z,7011801
2018-11-08T06:24:09.000Z,7011908
2018-11-08T06:24:14.000Z,7012020
2018-11-08T06:24:19.000Z,7012131
2018-11-08T06:24:23.000Z,7012215
2018-11-08T06:24:29.000Z,7012321
2018-11-08T06:24:36.000Z,7012435
2018-11-08T06:24:42.000Z,7012541
2018-11-08T06:24:44.000Z,7012575
2018-11-08T06:24:47.000Z,7012612
2018-11-08T06:24:48.000Z,7012633
2018-11-08T06:24:50.000Z,7012642
2018-11-08T06:24:52.000Z,7012662
2018-11-08T06:24:53.000Z,7012672
2018-11-08T06:24:54.000Z,7012683
2018-11-08T06:24:55.000Z,7012693
2018-11-08T06:24:56.000Z,7012705
2018-11-08T06:24:57.000Z,7012716
2018-11-08T06:24:59.000Z,7012736
2018-11-08T06:25:01.000Z,7012750
2018-11-08T06:25:03.000Z,7012762
2018-11-08T06:25:05.000Z,7012773
2018-11-08T06:25:06.000Z,7012778
2018-11-08T06:25:07.000Z,7012784
2018-11-08T06:25:09.000Z,7012795
2018-11-08T06:25:12.000Z,7012812
2018-11-08T06:25:15.000Z,7012835
2018-11-08T06:25:27.000Z,7012890
2018-11-08T06:25:30.000Z,7012915
2018-11-08T06:25:35.000Z,7012938
2018-11-08T06:26:21.000Z,7012944
2018-11-08T06:26:24.000Z,7012965
2018-11-08T06:26:31.000Z,7013029
2018-11-08T06:26:39.000Z,7013062
2018-11-08T06:27:01.000Z,7013064
2018-11-08T06:27:09.000Z,7013110
2018-11-08T06:27:58.000Z,7013112
2018-11-08T06:28:02.000Z,7013135
2018-11-08T06:28:04.000Z,7013163
2018-11-08T06:28:11.000Z,7013186
2018-11-08T06:28:42.000Z,7013197
2018-11-08T06:28:50.000Z,7013225
2018-11-08T06:29:04.000Z,7013229
2018-11-08T06:29:08.000Z,7013251
2018-11-08T06:29:18.000Z,7013315
2018-11-08T06:29:24.000Z,7013330
2018-11-08T06:29:31.000Z,7013334
2018-11-08T06:29:34.000Z,7013341
2018-11-08T06:30:11.000Z,7013345
2018-11-08T06:30:12.000Z,7013349
2018-11-08T06:30:36.000Z,7013442
2018-11-08T06:30:45.000Z,7013516
2018-11-08T06:30:46.000Z,7013522
2018-11-08T06:30:47.000Z,7013526
2018-11-08T06:30:48.000Z,7013530
2018-11-08T06:30:49.000Z,7013533
2018-11-08T06:30:51.000Z,7013537
2018-11-08T06:30:52.000Z,7013538
2018-11-08T06:30:53.000Z,7013540
2018-11-08T06:30:56.000Z,7013552
2018-11-08T06:31:03.000Z,7013606
2018-11-08T06:31:07.000Z,7013623
2018-11-08T06:31:10.000Z,7013635
2018-11-08T06:31:11.000Z,7013638
2018-11-08T06:31:21.000Z,7013645
2018-11-08T06:32:21.000Z,7013651
2018-11-08T15:37:44.000Z,7013751
2018-11-08T15:37:56.000Z,7013655
2018-11-08T15:38:24.000Z,7013664
2018-11-08T15:38:25.000Z,7013666
2018-11-08T15:38:27.000Z,7013671
2018-11-08T15:39:27.000Z,7013681
2018-11-08T15:39:39.000Z,7013689
2018-11-08T15:39:48.000Z,7013747
2018-11-08T15:39:53.000Z,7013779
2018-11-08T15:39:55.000Z,7013787
2018-11-08T15:40:55.000Z,7013792
2018-11-08T15:41:20.000Z,7013797
2018-11-08T15:41:24.000Z,7013819
2018-11-08T15:41:32.000Z,7013883
2018-11-08T15:41:34.000Z,7013908
2018-11-08T15:41:42.000Z,7014000
2018-11-08T15:41:46.000Z,7014065
2018-11-08T15:41:52.000Z,7014168
2018-11-08T15:41:58.000Z,7014256
2018-11-08T15:42:04.000Z,7014335
2018-11-08T15:42:08.000Z,7014400
2018-11-08T15:42:14.000Z,7014511
2018-11-08T15:42:20.000Z,7014626
2018-11-08T15:42:26.000Z,7014740
2018-11-08T15:42:30.000Z,7014813
2018-11-08T15:42:35.000Z,7014906
2018-11-08T15:42:40.000Z,7015020
2018-11-08T15:42:44.000Z,7015086
2018-11-08T15:42:49.000Z,7015165
2018-11-08T15:42:56.000Z,7015272
2018-11-08T15:43:03.000Z,7015380
2018-11-08T15:43:10.000Z,7015495
2018-11-08T15:43:16.000Z,7015600
2018-11-08T15:43:23.000Z,7015715
2018-11-08T15:43:26.000Z,7015782
2018-11-08T15:43:28.000Z,7015807
2018-11-08T15:43:31.000Z,7015826
2018-11-08T15:43:40.000Z,7015883
2018-11-08T15:43:49.000Z,7015984
2018-11-08T15:43:57.000Z,7016095
2018-11-08T15:44:05.000Z,7016198
2018-11-08T15:44:09.000Z,7016237
2018-11-08T15:44:12.000Z,7016257
2018-11-08T15:44:16.000Z,7016271
2018-11-08T15:45:16.000Z,7016273
2018-11-08T15:45:56.000Z,7016279
2018-11-08T15:45:58.000Z,7016288
2018-11-08T15:46:00.000Z,7016300
2018-11-08T15:46:01.000Z,7016307
2018-11-08T15:46:02.000Z,7016315
2018-11-08T15:46:08.000Z,7016359
2018-11-08T15:46:17.000Z,7016462
2018-11-08T15:46:19.000Z,7016477
2018-11-08T15:46:28.000Z,7016499
2018-11-08T15:46:53.000Z,7016501
2018-11-08T15:46:55.000Z,7016509
2018-11-08T15:47:01.000Z,7016541
2018-11-08T15:47:04.000Z,7016564
2018-11-08T15:47:08.000Z,7016592
2018-11-08T15:47:10.000Z,7016601
2018-11-08T15:47:11.000Z,7016604
2018-11-08T15:47:24.000Z,7016608
2018-11-08T15:47:27.000Z,7016612
2018-11-08T15:48:27.000Z,7016631
2018-11-08T16:03:30.000Z,7016642
2018-11-08T16:03:53.000Z,7016647
2018-11-08T16:04:53.000Z,7016687
2018-11-08T16:05:20.000Z,7016717
2018-11-08T16:05:47.000Z,7016796
2018-11-08T16:05:49.000Z,7016818
2018-11-08T16:05:51.000Z,7016835
2018-11-08T16:06:01.000Z,7016740
2018-11-08T16:06:09.000Z,7016815
2018-11-08T16:06:11.000Z,7016830
2018-11-08T16:06:12.000Z,7016835
2018-11-08T16:06:13.000Z,7016841
2018-11-08T16:06:14.000Z,7016847
2018-11-08T16:06:19.000Z,7016883
2018-11-08T16:06:37.000Z,7016956
2018-11-08T16:06:51.000Z,7017060
2018-11-08T16:06:53.000Z,7017068
2018-11-08T16:07:18.000Z,7017082
2018-11-08T16:07:19.000Z,7017086
2018-11-08T16:07:21.000Z,7017091
2018-11-08T16:07:25.000Z,7017111
2018-11-08T16:07:32.000Z,7017163
2018-11-08T16:07:34.000Z,7017169
2018-11-08T16:07:35.000Z,7017175
2018-11-08T16:07:35.010Z,7017182
2018-11-08T16:07:36.000Z,7017188
2018-11-08T16:07:38.000Z,7017194
2018-11-08T16:07:39.000Z,7017200
2018-11-08T16:07:40.000Z,7017208
2018-11-08T16:07:43.000Z,7017238
2018-11-08T16:07:46.000Z,7017281
2018-11-08T16:07:53.000Z,7017390
2018-11-08T16:07:59.000Z,7017494
2018-11-08T16:08:05.000Z,7017602
2018-11-08T16:08:11.000Z,7017701
2018-11-08T16:08:14.000Z,7017746
2018-11-08T16:08:17.000Z,7017783
2018-11-08T16:08:20.000Z,7017807
2018-11-08T16:08:23.000Z,7017821
2018-11-08T16:08:24.000Z,7017824
2018-11-08T16:08:56.000Z,7017828
2018-11-08T16:08:58.000Z,7017840
2018-11-08T16:09:01.000Z,7017861
2018-11-08T16:09:07.000Z,7017921
2018-11-08T16:09:15.000Z,7018019
2018-11-08T16:09:20.000Z,7018105
2018-11-08T16:09:24.000Z,7018174
2018-11-08T16:09:27.000Z,7018225
2018-11-08T16:09:33.000Z,7018333
2018-11-08T16:09:37.000Z,7018408
2018-11-08T16:09:42.000Z,7018503
2018-11-08T16:09:48.000Z,7018613
2018-11-08T16:09:55.000Z,7018726
2018-11-08T16:10:02.000Z,7018835
2018-11-08T16:10:08.000Z,7018942
2018-11-08T16:10:15.000Z,7019052
2018-11-08T16:10:20.000Z,7019121
2018-11-08T16:10:22.000Z,7019142
