time,odometer
2019-07-18T16:03:00.000Z,6218085
2019-07-18T16:03:08.000Z,6218189
2019-07-18T16:03:16.000Z,6218299
2019-07-18T16:03:24.000Z,6218412
2019-07-18T16:03:31.000Z,6218522
2019-07-18T16:03:33.000Z,6218545
2019-07-18T16:03:36.000Z,6218570
2019-07-18T16:03:41.000Z,6218600
2019-07-18T16:03:56.000Z,6218625
2019-07-18T16:04:01.000Z,6218651
2019-07-18T16:04:06.000Z,6218672
2019-07-18T16:04:10.000Z,6218695
2019-07-18T16:04:15.000Z,6218723
2019-07-18T16:08:21.000Z,6218735
2019-07-18T16:18:41.000Z,13939000
2019-07-18T16:18:48.000Z,13939021
2019-07-18T16:18:56.000Z,13939042
2019-07-18T16:19:00.000Z,13939069
2019-07-18T16:19:03.000Z,13939101
2019-07-18T16:19:06.000Z,13939139
2019-07-18T16:19:15.000Z,13939249
2019-07-18T16:19:24.000Z,13939361
2019-07-18T16:19:32.000Z,13939469
2019-07-18T16:19:40.000Z,13940000
2019-07-18T16:19:48.000Z,13940108
2019-07-18T16:19:56.000Z,13940212
2019-07-18T16:20:04.000Z,13940317
2019-07-18T16:20:13.000Z,13940425
2019-07-18T16:20:19.000Z,13940447
2019-07-18T16:20:21.000Z,13940468
2019-07-18T16:20:33.000Z,13940551
2019-07-18T16:20:44.000Z,13940573
2019-07-18T16:22:46.000Z,13940594
2019-07-18T16:23:59.000Z,13940594
2019-07-18T16:26:35.000Z,13940604
2019-07-18T16:27:02.000Z,13940648
2019-07-18T16:27:06.000Z,13940679
2019-07-18T16:27:14.000Z,13940743
2019-07-18T16:27:43.000Z,13940764
2019-07-18T16:27:47.000Z,13940786
2019-07-18T16:27:51.000Z,13940838
2019-07-18T16:28:01.000Z,13941000
2019-07-18T16:28:08.000Z,13941108
2019-07-18T16:28:13.000Z,13941167
2019-07-18T16:28:16.000Z,13941189
2019-07-18T16:28:46.000Z,13941209
2019-07-18T16:28:50.000Z,13941232
2019-07-18T16:28:55.000Z,13941281
2019-07-18T16:28:59.000Z,13941309
2019-07-18T16:29:02.000Z,13941341
2019-07-18T16:29:11.000Z,13941440
2019-07-18T16:29:14.000Z,13941474
2019-07-18T16:29:18.000Z,13941506
2019-07-18T16:31:52.000Z,13941508
2019-07-18T16:34:39.000Z,13941517
2019-07-18T16:34:44.000Z,13941551
2019-07-18T16:34:49.000Z,13941577
2019-07-18T16:35:03.000Z,13941597
2019-07-18T16:35:05.000Z,13941618
2019-07-18T16:35:15.000Z,13941722
2019-07-18T16:35:19.000Z,13941746
2019-07-18T16:35:24.000Z,13941772
2019-07-18T16:35:27.000Z,13941799
2019-07-18T16:35:33.000Z,13941847
2019-07-18T16:35:38.000Z,13941872
2019-07-18T16:35:41.000Z,13941907
2019-07-18T16:35:46.000Z,13941960
2019-07-18T16:35:49.000Z,13942000
2019-07-18T16:35:54.000Z,13942021
2019-07-18T16:35:58.000Z,13942062
2019-07-18T16:36:05.000Z,13942141
2019-07-18T16:37:09.000Z,13942165
2019-07-18T16:37:15.000Z,13942195
2019-07-18T16:37:18.000Z,13942220
2019-07-18T16:37:23.000Z,13942259
2019-07-18T16:38:31.000Z,13942281
2019-07-18T16:39:34.000Z,13942303
2019-07-18T16:39:39.000Z,13942339
2019-07-18T16:39:42.000Z,13942360
2019-07-18T16:39:47.000Z,13942389
2019-07-18T16:39:55.000Z,13942447
2019-07-18T16:39:59.000Z,13942499
2019-07-18T16:40:03.000Z,13942522
2019-07-18T16:40:08.000Z,13942552
2019-07-18T16:40:10.000Z,13942575
2019-07-18T16:40:13.000Z,13942610
2019-07-18T16:40:17.000Z,13942665
2019-07-18T16:40:22.000Z,13942722
2019-07-18T16:40:26.000Z,13942743
2019-07-18T16:40:30.000Z,13942768
2019-07-18T16:40:36.000Z,13942790
2019-07-18T16:40:41.000Z,13942816
2019-07-18T16:40:44.000Z,13942845
2019-07-18T16:40:52.000Z,13942942
2019-07-18T16:40:55.000Z,13942964
2019-07-18T16:43:55.000Z,13943000
2019-07-19T07:21:22.000Z,13943013
2019-07-19T07:21:50.010Z,13943025
2019-07-19T07:21:57.000Z,13943059
2019-07-19T07:22:01.000Z,13943096
2019-07-19T07:22:05.000Z,13943137
2019-07-19T07:22:11.000Z,13943203
2019-07-19T07:22:16.000Z,13943250
2019-07-19T07:22:24.000Z,13943274
2019-07-19T07:22:29.000Z,13943295
2019-07-19T07:23:06.000Z,13943326
2019-07-19T07:23:09.000Z,13943350
2019-07-19T07:23:12.000Z,13943381
2019-07-19T07:23:22.000Z,13943463
2019-07-19T07:24:25.000Z,13943485
2019-07-19T07:26:00.000Z,13943485
2019-07-19T07:26:30.000Z,13943501
2019-07-19T07:26:44.000Z,13943527
2019-07-19T07:26:47.000Z,13943567
2019-07-19T07:26:51.000Z,13943626
2019-07-19T07:26:53.000Z,13943651
2019-07-19T07:26:56.000Z,13943688
2019-07-19T07:27:01.000Z,13943744
2019-07-19T07:27:05.000Z,13943770
2019-07-19T07:27:18.000Z,13943866
2019-07-19T07:27:29.000Z,13943891
2019-07-19T07:27:33.000Z,13943917
2019-07-19T07:27:35.000Z,13943938
2019-07-19T07:27:37.000Z,13943965
2019-07-19T07:27:39.000Z,13943989
2019-07-19T07:27:41.000Z,13944014
2019-07-19T07:27:49.000Z,13944120
2019-07-19T07:27:57.000Z,13944223
2019-07-19T07:28:06.000Z,13944334
2019-07-19T07:28:10.000Z,13944389
2019-07-19T07:28:18.000Z,13944495
2019-07-19T07:28:26.000Z,13944604
2019-07-19T07:28:34.000Z,13944716
2019-07-19T07:28:41.000Z,13944817
2019-07-19T07:28:48.000Z,13944921
2019-07-19T07:28:50.000Z,13944948
2019-07-19T07:28:52.000Z,13944975
2019-07-19T07:28:55.000Z,13945017
2019-07-19T07:29:03.000Z,13945121
2019-07-19T07:29:12.000Z,13945226
2019-07-19T07:29:22.000Z,13945331
2019-07-19T07:29:31.000Z,13945441
2019-07-19T07:29:39.000Z,13945537
2019-07-19T07:29:43.000Z,13945574
2019-07-19T07:29:53.000Z,13945682
2019-07-19T07:29:57.000Z,13945711
2019-07-19T07:32:04.000Z,13945718
2019-07-19T07:48:51.000Z,13945724
2019-07-19T07:48:52.000Z,13945728
2019-07-19T07:48:56.000Z,13945751
2019-07-19T07:49:05.000Z,13945847
2019-07-19T07:49:09.000Z,13945887
2019-07-19T07:49:18.000Z,13945991
2019-07-19T07:49:24.000Z,13946000
2019-07-19T07:49:33.000Z,13946108
2019-07-19T07:49:38.000Z,13946163
2019-07-19T07:49:44.000Z,13946211
2019-07-19T07:49:55.000Z,13946318
2019-07-19T07:50:04.000Z,13946426
2019-07-19T07:50:06.000Z,13946452
2019-07-19T07:50:08.000Z,13946481
2019-07-19T07:50:16.000Z,13946586
2019-07-19T07:50:24.000Z,13946693
2019-07-19T07:50:32.000Z,13946790
2019-07-19T07:50:40.000Z,13946891
2019-07-19T07:50:45.000Z,13947000
2019-07-19T07:50:54.000Z,13947109
2019-07-19T07:51:03.000Z,13947213
2019-07-19T07:51:09.000Z,13947275
2019-07-19T07:51:20.000Z,13947369
2019-07-19T07:51:27.000Z,13947438
2019-07-19T07:51:30.000Z,13947463
2019-07-19T07:51:36.000Z,13947494
2019-07-19T07:52:05.000Z,13947536
2019-07-19T07:52:11.000Z,13947556
2019-07-19T07:52:19.000Z,13947606
2019-07-19T07:52:21.000Z,13947628
2019-07-19T07:52:26.000Z,13947665
2019-07-19T07:52:40.000Z,13947688
2019-07-19T07:53:06.000Z,13947710
2019-07-19T07:53:09.000Z,13947741
2019-07-19T07:53:14.000Z,13947799
2019-07-19T07:53:17.000Z,13947836
2019-07-19T07:53:23.000Z,13947907
2019-07-19T07:53:27.000Z,13947941
2019-07-19T07:53:31.000Z,13948000
2019-07-19T07:53:38.000Z,13948039
2019-07-19T07:53:51.000Z,13948095
2019-07-19T07:53:56.000Z,13948119
2019-07-19T07:54:02.000Z,13948147
2019-07-19T07:54:10.000Z,13948189
2019-07-19T07:54:16.000Z,13948210
2019-07-19T07:54:27.000Z,13948258
2019-07-19T07:54:37.000Z,13948289
2019-07-19T07:54:50.000Z,13948316
2019-07-19T07:54:59.000Z,13948339
2019-07-19T07:56:02.000Z,13948361
2019-07-19T07:58:24.000Z,13948363
2019-07-19T14:54:10.000Z,13948368
2019-07-19T15:05:38.010Z,13948378
2019-07-19T15:06:02.000Z,13948400
2019-07-19T15:06:11.000Z,13948428
2019-07-19T15:06:21.000Z,13948455
2019-07-19T15:06:30.000Z,13948489
2019-07-19T15:06:37.000Z,13948517
2019-07-19T15:06:52.000Z,13948541
2019-07-19T15:07:00.000Z,13948597
2019-07-19T15:07:05.000Z,13948618
2019-07-19T15:07:58.000Z,13948660
2019-07-19T15:08:03.000Z,13948702
2019-07-19T15:08:13.000Z,13948806
2019-07-19T15:09:19.000Z,13948828
2019-07-19T15:11:10.000Z,13948828
2019-07-19T15:15:33.010Z,13948837
2019-07-19T15:15:42.000Z,13948863
2019-07-19T15:16:00.000Z,13948886
2019-07-19T15:16:04.000Z,13948910
2019-07-19T15:16:14.000Z,13948949
2019-07-19T15:17:23.000Z,13949000
2019-07-19T15:17:27.000Z,13949032
2019-07-19T15:17:35.000Z,13949092
2019-07-19T15:18:21.000Z,13949115
2019-07-19T15:18:27.000Z,13949149
2019-07-19T15:18:31.000Z,13949194
2019-07-19T15:18:32.000Z,13949223
2019-07-19T15:18:35.000Z,13949249
2019-07-19T15:18:39.000Z,13949304
2019-07-19T15:18:47.000Z,13949408
2019-07-19T15:18:55.000Z,13949511
2019-07-19T15:19:03.000Z,13949622
2019-07-19T15:19:07.000Z,13949672
2019-07-19T15:19:11.000Z,13949694
2019-07-19T15:20:25.000Z,13949719
2019-07-19T15:20:29.000Z,13949762
2019-07-19T15:20:36.000Z,13949830
2019-07-19T15:20:40.000Z,13949853
2019-07-19T15:20:45.000Z,13949887
2019-07-19T15:20:49.000Z,13949923
2019-07-19T15:20:52.000Z,13949953
2019-07-19T15:20:54.000Z,13949975
2019-07-19T15:20:58.000Z,13950000
2019-07-19T15:21:03.000Z,13950067
2019-07-19T15:21:11.000Z,13950169
2019-07-19T15:21:19.000Z,13950277
2019-07-19T15:21:22.000Z,13950308
2019-07-19T15:21:26.000Z,13950341
2019-07-19T15:21:35.000Z,13950446
2019-07-19T15:21:44.000Z,13950550
2019-07-19T15:21:53.000Z,13950661
2019-07-19T15:22:01.000Z,13950773
2019-07-19T15:22:09.000Z,13950880
2019-07-19T15:22:12.000Z,13950915
2019-07-19T15:22:14.000Z,13950951
2019-07-19T15:22:24.000Z,13951000
2019-07-19T15:22:35.000Z,13951102
2019-07-19T15:22:44.000Z,13951203
2019-07-19T15:22:52.000Z,13951279
2019-07-19T15:22:58.000Z,13951336
2019-07-19T15:23:09.000Z,13951440
2019-07-19T15:23:13.000Z,13951475
2019-07-19T15:23:26.000Z,13951576
2019-07-19T15:23:32.000Z,13951604
2019-07-19T15:25:40.000Z,13951615
2019-07-19T15:49:27.000Z,13951626
2019-07-19T15:49:51.000Z,13951638
2019-07-19T15:49:55.000Z,13951663
2019-07-19T15:50:08.000Z,13951766
2019-07-19T15:50:11.000Z,13951794
2019-07-19T15:50:23.000Z,13951902
2019-07-19T15:50:31.000Z,13952000
2019-07-19T15:50:35.000Z,13952037
2019-07-19T15:50:37.000Z,13952061
2019-07-19T15:50:44.000Z,13952147
2019-07-19T15:50:55.000Z,13952250
2019-07-19T15:51:04.000Z,13952361
2019-07-19T15:51:07.000Z,13952396
2019-07-19T15:51:09.000Z,13952422
2019-07-19T15:51:11.000Z,13952450
2019-07-19T15:51:20.000Z,13952569
2019-07-19T15:51:28.000Z,13952670
2019-07-19T15:51:31.000Z,13952702
2019-07-19T15:51:41.000Z,13952812
2019-07-19T15:51:51.000Z,13953000
2019-07-19T15:51:54.000Z,13953036
2019-07-19T15:52:01.000Z,13953102
2019-07-19T15:52:11.000Z,13953204
2019-07-19T15:52:15.000Z,13953240
2019-07-19T15:52:25.000Z,13953342
2019-07-19T15:52:29.000Z,13953385
2019-07-19T15:52:32.000Z,13953419
2019-07-19T15:52:39.000Z,13953482
2019-07-19T15:52:42.000Z,13953503
2019-07-19T15:52:46.000Z,13953525
2019-07-19T15:53:01.000Z,13953547
2019-07-19T15:53:07.000Z,13953578
2019-07-19T15:53:15.000Z,13953612
2019-07-19T15:53:20.000Z,13953657
2019-07-19T15:53:23.000Z,13953689
2019-07-19T15:53:26.000Z,13953725
2019-07-19T15:53:34.000Z,13953831
2019-07-19T15:53:38.000Z,13953879
2019-07-19T15:53:45.000Z,13953953
2019-07-19T15:54:24.000Z,13954000
2019-07-19T15:54:39.000Z,13954064
2019-07-19T15:54:43.000Z,13954098
2019-07-19T15:54:49.000Z,13954137
2019-07-19T15:54:59.000Z,13954158
2019-07-19T15:55:08.000Z,13954183
2019-07-19T15:56:36.000Z,13954183
2019-07-19T15:57:51.000Z,13954192
2019-07-19T15:57:55.000Z,13954214
2019-07-19T15:58:06.000Z,13954235
2019-07-19T15:58:26.000Z,13954269
2019-07-19T15:58:31.000Z,13954293
2019-07-19T15:58:40.000Z,13954329
2019-07-19T15:59:04.000Z,13954362
2019-07-19T16:01:39.000Z,13954369
2019-07-19T16:25:39.000Z,13954379
2019-07-19T19:12:25.000Z,13954391
2019-07-19T19:12:35.010Z,13954398
2019-07-19T19:13:32.000Z,13954428
2019-07-19T19:13:34.000Z,13954449
2019-07-19T19:13:40.000Z,13954496
2019-07-19T19:13:48.000Z,13954522
2019-07-19T19:13:54.000Z,13954542
2019-07-19T19:14:09.000Z,13954648
2019-07-19T19:14:43.000Z,13954671
2019-07-19T19:15:22.000Z,13954696
2019-07-19T19:15:31.000Z,13954774
2019-07-19T19:15:36.000Z,13954814
2019-07-19T19:15:49.000Z,13954847
2019-07-19T19:15:54.000Z,13954880
2019-07-19T19:15:56.000Z,13954902
2019-07-19T19:16:02.000Z,13954976
2019-07-19T19:16:05.000Z,13955000
2019-07-19T19:16:08.000Z,13955027
2019-07-19T19:16:11.000Z,13955065
2019-07-19T19:16:14.000Z,13955093
2019-07-19T19:16:24.000Z,13955194
2019-07-19T19:16:27.000Z,13955215
2019-07-19T19:16:32.000Z,13955243
2019-07-19T19:16:36.000Z,13955280
2019-07-19T19:16:44.000Z,13955369
2019-07-19T19:16:48.000Z,13955410
2019-07-19T19:16:51.000Z,13955435
2019-07-19T19:16:56.000Z,13955456
2019-07-19T19:17:59.000Z,13955481
2019-07-19T19:19:56.000Z,13955497
2019-07-17T07:49:00.000Z,6172316
2019-07-17T07:49:03.000Z,6172345
2019-07-17T07:49:06.000Z,6172375
2019-07-17T07:49:09.000Z,6172407
2019-07-17T07:49:19.000Z,6172512
2019-07-17T07:49:23.000Z,6172534
2019-07-17T07:49:25.000Z,6172556
2019-07-17T07:49:31.000Z,6172592
2019-07-17T07:50:02.000Z,6172620
2019-07-17T07:50:06.000Z,6172648
2019-07-17T07:50:09.000Z,6172677
2019-07-17T07:50:16.000Z,6172753
2019-07-17T07:50:23.000Z,6172866
2019-07-17T07:50:26.000Z,6172905
2019-07-17T07:50:30.000Z,6172940
2019-07-17T07:50:56.000Z,6172962
2019-07-17T07:51:01.000Z,6172983
2019-07-17T07:51:06.000Z,6173007
2019-07-17T07:51:13.000Z,6173086
2019-07-17T07:51:16.000Z,6173123
2019-07-17T07:51:23.000Z,6173196
2019-07-17T07:51:27.000Z,6173221
2019-07-17T07:51:35.000Z,6173283
2019-07-17T07:51:40.000Z,6173303
2019-07-17T07:51:43.000Z,6173327
2019-07-17T07:51:48.000Z,6173366
2019-07-17T07:51:55.000Z,6173390
2019-07-17T07:51:59.000Z,6173416
2019-07-17T07:52:06.000Z,6173452
2019-07-17T07:52:12.000Z,6173473
2019-07-17T07:52:25.000Z,6173498
2019-07-17T07:52:33.000Z,6173521
2019-07-17T07:53:30.000Z,6173594
2019-07-17T07:54:03.000Z,6173635
2019-07-17T07:56:40.000Z,6173643
2019-07-17T08:19:04.000Z,6173653
2019-07-17T12:06:08.000Z,6173668
2019-07-17T12:07:13.000Z,6173671
2019-07-17T12:10:11.000Z,6173672
2019-07-17T13:39:15.000Z,6173685
2019-07-17T13:39:26.010Z,6173692
2019-07-17T13:40:09.000Z,6173713
2019-07-17T13:40:20.000Z,6173737
2019-07-17T13:40:28.000Z,6173768
2019-07-17T13:40:34.000Z,6173792
2019-07-17T13:40:37.000Z,6173814
2019-07-17T13:40:48.000Z,6173903
2019-07-17T13:40:53.000Z,6173924
2019-07-17T13:40:57.000Z,6173953
2019-07-17T13:41:05.000Z,6173985
2019-07-17T13:41:18.000Z,6174018
2019-07-17T13:41:24.000Z,6174055
2019-07-17T13:41:33.000Z,6174149
2019-07-17T13:41:36.000Z,6174181
2019-07-17T13:41:40.000Z,6174235
2019-07-17T13:41:42.000Z,6174265
2019-07-17T13:41:44.000Z,6174292
2019-07-17T13:41:52.000Z,6174390
2019-07-17T13:42:00.000Z,6174503
2019-07-17T13:42:07.000Z,6174607
2019-07-17T13:42:14.000Z,6174712
2019-07-17T13:42:16.000Z,6174735
2019-07-17T13:42:45.000Z,6174756
2019-07-17T13:42:48.000Z,6174782
2019-07-17T13:42:50.000Z,6174810
2019-07-17T13:42:52.000Z,6174837
2019-07-17T13:42:59.000Z,6174939
2019-07-17T13:43:04.000Z,6174998
2019-07-17T13:43:06.000Z,6175023
2019-07-17T13:43:22.000Z,6175045
2019-07-17T13:43:27.000Z,6175065
2019-07-17T13:43:33.000Z,6175098
2019-07-17T13:43:36.000Z,6175122
2019-07-17T13:43:48.000Z,6175204
2019-07-17T13:43:56.000Z,6175272
2019-07-17T13:43:58.000Z,6175305
2019-07-17T13:44:02.000Z,6175386
2019-07-17T13:44:05.000Z,6175457
2019-07-17T13:44:10.000Z,6175568
2019-07-17T13:44:14.000Z,6175668
2019-07-17T13:44:18.000Z,6175777
2019-07-17T13:44:22.000Z,6175890
2019-07-17T13:44:25.000Z,6175980
2019-07-17T13:44:26.000Z,6176008
2019-07-17T13:44:30.000Z,6176116
2019-07-17T13:44:34.000Z,6176220
2019-07-17T13:44:38.000Z,6176329
2019-07-17T13:44:43.000Z,6176446
2019-07-17T13:44:47.000Z,6176531
2019-07-17T13:44:52.000Z,6176621
2019-07-17T13:44:56.000Z,6176687
2019-07-17T13:44:58.000Z,6176715
2019-07-17T13:45:02.000Z,6176776
2019-07-17T13:45:06.000Z,6176834
2019-07-17T13:45:08.000Z,6176864
2019-07-17T13:45:11.000Z,6176910
2019-07-17T13:45:13.000Z,6176940
2019-07-17T13:45:20.000Z,6177043
2019-07-17T13:45:22.000Z,6177074
2019-07-17T13:45:24.000Z,6177107
2019-07-17T13:45:31.000Z,6177222
2019-07-17T13:45:37.000Z,6177322
2019-07-17T13:45:43.000Z,6177410
2019-07-17T13:45:52.000Z,6177521
2019-07-17T13:46:00.000Z,6177625
2019-07-17T13:46:08.000Z,6177730
2019-07-17T13:46:16.000Z,6177836
2019-07-17T13:46:24.000Z,6177938
2019-07-17T13:46:29.000Z,6178001
2019-07-17T13:46:38.000Z,6178112
2019-07-17T13:46:46.000Z,6178218
2019-07-17T13:46:49.000Z,6178255
2019-07-17T13:46:51.000Z,6178281
2019-07-17T13:46:57.000Z,6178347
2019-07-17T13:47:05.000Z,6178443
2019-07-17T13:47:08.000Z,6178483
2019-07-17T13:47:15.000Z,6178580
2019-07-17T13:47:20.000Z,6178650
2019-07-17T13:47:26.000Z,6178733
2019-07-17T13:47:33.000Z,6178843
2019-07-17T13:47:39.000Z,6178960
2019-07-17T13:47:44.000Z,6179066
2019-07-17T13:47:49.000Z,6179175
2019-07-17T13:47:54.000Z,6179282
2019-07-17T13:47:58.000Z,6179362
2019-07-17T13:48:01.000Z,6179424
2019-07-17T13:48:07.000Z,6179533
2019-07-17T13:48:14.000Z,6179646
2019-07-17T13:48:21.000Z,6179751
2019-07-17T13:48:27.000Z,6179854
2019-07-17T13:48:31.000Z,6179937
2019-07-17T13:48:37.000Z,6180051
2019-07-17T13:48:42.000Z,6180153
2019-07-17T13:48:47.000Z,6180262
2019-07-17T13:48:52.000Z,6180380
2019-07-17T13:48:57.000Z,6180503
2019-07-17T13:49:02.000Z,6180626
2019-07-17T13:49:07.000Z,6180746
2019-07-17T13:49:12.000Z,6180867
2019-07-17T13:49:17.000Z,6180983
2019-07-17T13:49:22.000Z,6181096
2019-07-17T13:49:27.000Z,6181204
2019-07-17T13:49:31.000Z,6181288
2019-07-17T13:49:36.000Z,6181389
2019-07-17T13:49:41.000Z,6181492
2019-07-17T13:49:45.000Z,6181575
2019-07-17T13:49:50.000Z,6181679
2019-07-17T13:49:55.000Z,6181790
2019-07-17T13:50:01.000Z,6181901
2019-07-17T13:50:04.000Z,6181968
2019-07-17T13:50:09.000Z,6182084
2019-07-17T13:50:13.000Z,6182175
2019-07-17T13:50:18.000Z,6182282
2019-07-17T13:50:23.000Z,6182391
2019-07-17T13:50:29.000Z,6182504
2019-07-17T13:50:31.000Z,6182539
2019-07-17T13:50:35.000Z,6182611
2019-07-17T13:50:38.000Z,6182670
2019-07-17T13:50:44.000Z,6182788
2019-07-17T13:50:47.000Z,6182850
2019-07-17T13:50:50.000Z,6182917
2019-07-17T13:50:53.000Z,6182986
2019-07-17T13:50:57.000Z,6183086
2019-07-17T13:51:01.000Z,6183188
2019-07-17T13:51:03.000Z,6183239
2019-07-17T13:51:06.000Z,6183317
2019-07-17T13:51:08.000Z,6183391
2019-07-17T13:51:12.000Z,6183494
2019-07-17T13:51:17.000Z,6183596
2019-07-17T13:51:20.000Z,6183674
2019-07-17T13:51:24.000Z,6183778
2019-07-17T13:51:27.000Z,6183847
2019-07-17T13:51:30.000Z,6183920
2019-07-17T13:51:35.000Z,6184043
2019-07-17T13:51:38.000Z,6184139
2019-07-17T13:51:40.000Z,6184162
2019-07-17T13:51:42.000Z,6184217
2019-07-17T13:51:46.000Z,6184331
2019-07-17T13:51:49.000Z,6184406
2019-07-17T13:51:52.000Z,6184513
2019-07-17T13:51:55.000Z,6184561
2019-07-17T13:51:59.000Z,6184682
2019-07-17T13:52:01.000Z,6184705
2019-07-17T13:52:03.000Z,6184729
2019-07-17T13:52:05.000Z,6184756
2019-07-17T13:52:05.010Z,6184791
2019-07-17T13:52:06.000Z,6184833
2019-07-17T13:52:08.000Z,6184911
2019-07-17T13:52:10.000Z,6184987
2019-07-17T13:52:13.000Z,6185091
2019-07-17T13:52:15.000Z,6185165
2019-07-17T13:52:18.000Z,6185267
2019-07-17T13:52:22.000Z,6185390
2019-07-17T13:52:26.000Z,6185497
2019-07-17T13:52:27.000Z,6185524
2019-07-17T13:52:31.000Z,6185627
2019-07-17T13:52:35.000Z,6185731
2019-07-17T13:52:39.000Z,6185834
2019-07-17T13:52:41.000Z,6185875
2019-07-17T13:52:43.000Z,6185929
2019-07-17T13:52:45.000Z,6185979
2019-07-17T13:52:47.000Z,6186039
2019-07-17T13:52:49.000Z,6186105
2019-07-17T13:52:53.000Z,6186227
2019-07-17T13:52:57.000Z,6186345
2019-07-17T13:53:01.000Z,6186458
2019-07-17T13:53:05.000Z,6186571
2019-07-17T13:53:07.000Z,6186628
2019-07-17T13:53:12.000Z,6186758
2019-07-17T13:53:16.000Z,6186875
2019-07-17T13:53:21.000Z,6186989
2019-07-17T13:53:24.000Z,6187050
2019-07-17T13:53:30.000Z,6187159
2019-07-17T13:53:32.000Z,6187191
2019-07-17T13:53:35.000Z,6187242
2019-07-17T13:53:38.000Z,6187293
2019-07-17T13:53:44.000Z,6187384
2019-07-17T13:53:47.000Z,6187426
2019-07-17T13:53:52.000Z,6187500
2019-07-17T13:54:00.000Z,6187611
2019-07-17T13:54:08.000Z,6187723
2019-07-17T13:54:16.000Z,6187833
2019-07-17T13:54:22.000Z,6187926
2019-07-17T13:54:28.000Z,6188044
2019-07-17T13:54:31.000Z,6188093
2019-07-17T13:54:36.000Z,6188123
2019-07-17T13:54:39.000Z,6188144
2019-07-17T13:54:41.000Z,6188176
2019-07-17T13:54:44.000Z,6188232
2019-07-17T13:54:46.000Z,6188282
2019-07-17T13:54:50.000Z,6188389
2019-07-17T13:54:54.000Z,6188506
2019-07-17T13:54:58.000Z,6188629
2019-07-17T13:55:02.000Z,6188752
2019-07-17T13:55:06.000Z,6188877
2019-07-17T13:55:10.000Z,6189001
2019-07-17T13:55:14.000Z,6189120
2019-07-17T13:55:18.000Z,6189233
2019-07-17T13:55:22.000Z,6189340
2019-07-17T13:55:26.000Z,6189453
2019-07-17T13:55:30.000Z,6189567
2019-07-17T13:55:34.000Z,6189679
2019-07-17T13:55:38.000Z,6189785
2019-07-17T13:55:42.000Z,6189892
2019-07-17T13:55:46.000Z,6190002
2019-07-17T13:55:50.000Z,6190105
2019-07-17T13:55:54.000Z,6190207
2019-07-17T13:55:58.000Z,6190314
2019-07-17T13:56:02.000Z,6190422
2019-07-17T13:56:06.000Z,6190529
2019-07-17T13:56:10.000Z,6190637
2019-07-17T13:56:14.000Z,6190743
2019-07-17T13:56:18.000Z,6190848
2019-07-17T13:56:22.000Z,6190950
2019-07-17T13:56:26.000Z,6191051
2019-07-17T13:56:30.000Z,6191151
2019-07-17T13:56:35.000Z,6191277
2019-07-17T13:56:39.000Z,6191378
2019-07-17T13:56:43.000Z,6191479
2019-07-17T13:56:47.000Z,6191584
2019-07-17T13:56:51.000Z,6191694
2019-07-17T13:56:55.000Z,6191807
2019-07-17T13:56:59.000Z,6191918
2019-07-17T13:57:03.000Z,6192019
2019-07-17T13:57:07.000Z,6192125
2019-07-17T13:57:11.000Z,6192238
2019-07-17T13:57:15.000Z,6192346
2019-07-17T13:57:20.000Z,6192464
2019-07-17T13:57:24.000Z,6192542
2019-07-17T13:57:27.000Z,6192585
2019-07-17T13:57:31.000Z,6192617
2019-07-17T13:57:35.000Z,6192644
2019-07-17T13:57:41.000Z,6192707
2019-07-17T13:57:43.000Z,6192728
2019-07-17T13:57:46.000Z,6192761
2019-07-17T13:57:53.000Z,6192847
2019-07-17T13:58:00.000Z,6192925
2019-07-17T13:58:06.000Z,6192980
2019-07-17T13:58:09.000Z,6193005
2019-07-17T13:58:13.000Z,6193040
2019-07-17T13:58:17.000Z,6193085
2019-07-17T13:58:21.000Z,6193126
2019-07-17T13:58:24.000Z,6193157
2019-07-17T13:58:34.000Z,6193264
2019-07-17T13:58:41.000Z,6193331
2019-07-17T13:58:47.000Z,6193387
2019-07-17T13:58:57.000Z,6193473
2019-07-17T13:59:13.000Z,6193578
2019-07-17T13:59:25.000Z,6193659
2019-07-17T13:59:42.000Z,6193743
2019-07-17T14:00:11.000Z,6193763
2019-07-17T14:03:11.000Z,6193773
2019-07-17T15:49:54.000Z,6193796
2019-07-17T15:50:15.000Z,6193803
2019-07-17T15:50:23.000Z,6193854
2019-07-17T15:50:30.000Z,6193919
2019-07-17T15:50:41.000Z,6194025
2019-07-17T15:50:44.000Z,6194048
2019-07-17T15:50:53.000Z,6194121
2019-07-17T15:50:57.000Z,6194151
2019-07-17T15:51:02.000Z,6194194
2019-07-17T15:51:08.000Z,6194253
2019-07-17T15:51:16.000Z,6194308
2019-07-17T15:51:25.000Z,6194415
2019-07-17T15:51:27.000Z,6194438
2019-07-17T15:51:32.000Z,6194498
2019-07-17T15:51:36.000Z,6194531
2019-07-17T15:51:45.000Z,6194601
2019-07-17T15:51:48.000Z,6194623
2019-07-17T15:51:59.000Z,6194705
2019-07-17T15:52:04.000Z,6194743
2019-07-17T15:52:10.000Z,6194778
2019-07-17T15:52:14.000Z,6194804
2019-07-17T15:52:21.000Z,6194864
2019-07-17T15:52:29.000Z,6194905
2019-07-17T15:54:35.000Z,6194917
2019-07-17T16:18:25.000Z,6194927
2019-07-17T16:18:37.000Z,6194941
